file name A,file name B,esn type,number datasets,feedback,test/train,loss 
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.2651404039366158
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.7705542301852626
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.6114713805637808
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.48887609606066423
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,1.2467367354953187
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.6896985970936951
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,1.2351704400047714
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.2022937283890158
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,1.0755761315413908
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.6114713805637808
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.48887609606066423
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,1.2467367354953187
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.6896985970936951
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,1.2351704400047714
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.2022937283890158
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,1.0755761315413908
09-09-2021_08-06-00,,mega_ABA,50,yes,test,0.9810125646296537
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.3252209344402947
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.7545784151547126
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.45207368848528356
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.7344246158794003
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.25272033484332085
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.7268862930553853
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.2449588338089626
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.42009262787168167
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.9433318619372543
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.6166419109324723
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.9282743343178769
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.2638508529646975
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.859975927990798
09-09-2021_08-06-00,,mega_ABA,50,yes,test,0.9059020099108536
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.37525031839336753
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.662331583769939
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.6049465725809302
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.660051612724967
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.3093299185753847
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.6146997806509479
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.5734994603714403
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.540377280873856
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,1.197674970598442
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.861383818760985
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,1.2043513681547635
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.2704798542275868
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,1.0365134875487705
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.6328476828798284
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.5434711334445701
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,1.2527481215814316
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.8126096605232559
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,1.2486730178436298
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.25014089926506927
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,1.0900085457876687
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.2653638166333199
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.3339177050454278
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.9876162000054952
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.4382785663233748
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.974068353997196
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.16942403797880748
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.8692487649252271
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.2372794818717976
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.3912922462442351
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.9368773546531975
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.6180925798961803
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.9404959774649612
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.21797957202391352
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.8373953492601085
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.1448513456415952
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.3521325929700985
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.8739215834556632
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.4947497497451448
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.8607412284421085
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.23347177668235433
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.7879586593958491
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.0258945007145555
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.29238508441181493
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.7970135381355168
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.3905385667787976
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.7805814176579564
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.18658747377144186
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.7663589926456494
09-09-2021_08-06-00,,mega_ABA,50,yes,test,0.7925032253387083
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.3099319184842914
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.5795182710594943
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.4667795512298541
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.5759912517678263
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.29315968495504274
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.5479181633538593
09-09-2021_08-06-00,,mega_ABA,50,yes,test,0.985733549314848
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.340324980408271
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.7284651255490363
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.5406000183357824
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.7155385128445279
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.2471132202917436
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.6989215551139057
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.3457796839596066
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.3570020837666865
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,1.0448564046848159
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.4829745338388983
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,1.0344579219260286
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.16097928318308552
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.9219393786572396
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.0535420657376717
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.32933749929568995
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.7878589679754865
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.519673597951441
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.7852019217487684
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.21240283395984524
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.680535218242433
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.085136494003664
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.444819886030751
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.801621968805598
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.744371668001971
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.8057070410547591
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.3426381635640661
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.731225292301727
09-09-2021_08-06-00,,mega_ABA,50,yes,test,0.9400878927724825
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.3391230811808846
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.6929948079187258
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.5297722970519781
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.6886624255287106
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.27565508996988586
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.6128321130983587
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.3595083799004601
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.4716900736048843
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,1.0299681299487071
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.7497133921706651
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,1.027491153720532
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.2601609880636517
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.9154347627291171
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.2274670109139556
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.465020648738604
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.9323783880989724
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.7299239303031338
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.9422260342304257
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.33315418400782654
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.8209854892187435
09-09-2021_08-06-00,,mega_ABA,50,yes,test,0.5895482556244244
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.35029629047018024
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.43418772776915543
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.48927397645593973
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.41789052132460347
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.35558232983901655
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.42309423966640664
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.186914533309637
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.32472690546712946
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.9027923201991279
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.47224426985846424
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.8964428199450358
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.17258722860528924
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.8080839102960076
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.2425435531034414
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.4885460888753509
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.9384504581846131
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.7591339888509161
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.9394115957312965
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.3574482128440618
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.8733810525303962
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.036112763016314
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.3954693034805653
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.7716674574417939
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.6046409086298692
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.7577917565454281
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.30865437121510225
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.716523918370081
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.1497091320241448
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.36871211000048376
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.9007748881560025
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.5076343211232914
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.8814522057595472
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.21656632235762874
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.8337420765684429
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.7286513481247596
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.5510199834934213
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,1.3463737030626879
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.8059904834170718
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,1.3573873716149059
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.23066417045407675
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,1.1989016636343939
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.0225724316269462
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.3049942425952622
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.7996004313089553
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.4092114367829731
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.7785202684773426
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.20135460039230368
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.7591101343871562
09-09-2021_08-06-00,,mega_ABA,50,yes,test,1.1024730946965027
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.45656627391671933
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.8232863460574945
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.7558789627051222
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.8322920933288945
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.3448184905506229
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.7344150089307832
09-09-2021_08-06-00,,mega_ABA,50,yes,test,0.5895420671501816
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.33284691214611023
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.4379668597539148
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.45207465393537305
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.42826293058928344
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.3630937028411019
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.42423807382099227
09-09-2021_08-06-00,,mega_ABA,50,yes,test,0.5661140544722006
saves/ESN_C_09-09-2021_08-15-02.pth,,standard_30,50,no,test,0.318161810143785
saves/ESN_C_loop_09-09-2021_08-15-04.pth,,standard_30,50,yes,test,0.4318114536474826
saves/ESN_C_09-09-2021_08-15-05.pth,,standard_60,50,no,test,0.41104016701369567
saves/ESN_C_loop_09-09-2021_08-15-06.pth,,standard_60,50,yes,test,0.42111516722948256
saves/ESN_A_2_esn_09-09-2021_08-15-08.pth,saves/ESN_B_2_esn_09-09-2021_08-15-08.pth,double_30,50,no,test,0.34381261514702705
saves/ESN_A_2_esnF_09-09-2021_08-15-11.pth,saves/ESN_B_2_esnF_09-09-2021_08-15-11.pth,double_30,50,yes,test,0.4346695892798016
09-09-2021_08-17-41,,mega_ABA,50,yes,train,0.15467079153815208
saves/ESN_C_09-09-2021_08-26-42.pth,,standard_30,50,no,train,1.0954851358034488
saves/ESN_C_loop_09-09-2021_08-26-43.pth,,standard_30,50,yes,train,0.940327034600214
saves/ESN_C_09-09-2021_08-26-44.pth,,standard_60,50,no,train,1.2598813190652567
saves/ESN_C_loop_09-09-2021_08-26-46.pth,,standard_60,50,yes,train,1.0829731213498428
saves/ESN_A_2_esn_09-09-2021_08-26-48.pth,saves/ESN_B_2_esn_09-09-2021_08-26-48.pth,double_30,50,no,train,1.0253059371623503
saves/ESN_A_2_esnF_09-09-2021_08-26-51.pth,saves/ESN_B_2_esnF_09-09-2021_08-26-51.pth,double_30,50,yes,train,0.36709978038101476
09-09-2021_08-17-41,,mega_ABA,50,yes,test,0.29159217252362746
saves/ESN_C_09-09-2021_08-26-42.pth,,standard_30,50,no,test,0.7444534298975258
saves/ESN_C_loop_09-09-2021_08-26-43.pth,,standard_30,50,yes,test,0.591324421068907
saves/ESN_C_09-09-2021_08-26-44.pth,,standard_60,50,no,test,0.8315021195799184
saves/ESN_C_loop_09-09-2021_08-26-46.pth,,standard_60,50,yes,test,0.703724122493185
saves/ESN_A_2_esn_09-09-2021_08-26-48.pth,saves/ESN_B_2_esn_09-09-2021_08-26-48.pth,double_30,50,no,test,0.7603123154190404
saves/ESN_A_2_esnF_09-09-2021_08-26-51.pth,saves/ESN_B_2_esnF_09-09-2021_08-26-51.pth,double_30,50,yes,test,0.22770556081103252
09-09-2021_08-17-41,,mega_ABA,50,yes,test,0.2103857204299658
saves/ESN_C_09-09-2021_08-26-42.pth,,standard_30,50,no,test,0.8085297906114697
saves/ESN_C_loop_09-09-2021_08-26-43.pth,,standard_30,50,yes,test,0.8292822151667342
saves/ESN_C_09-09-2021_08-26-44.pth,,standard_60,50,no,test,1.0135428747221065
saves/ESN_C_loop_09-09-2021_08-26-46.pth,,standard_60,50,yes,test,0.9730772473407581
saves/ESN_A_2_esn_09-09-2021_08-26-48.pth,saves/ESN_B_2_esn_09-09-2021_08-26-48.pth,double_30,50,no,test,0.7616097840161414
saves/ESN_A_2_esnF_09-09-2021_08-26-51.pth,saves/ESN_B_2_esnF_09-09-2021_08-26-51.pth,double_30,50,yes,test,0.35035176867318507
09-09-2021_08-17-41,,mega_ABA,50,yes,test,0.16551398473120943
saves/ESN_C_09-09-2021_08-26-42.pth,,standard_30,50,no,test,1.1003007980773927
saves/ESN_C_loop_09-09-2021_08-26-43.pth,,standard_30,50,yes,test,1.0788061369173167
saves/ESN_C_09-09-2021_08-26-44.pth,,standard_60,50,no,test,1.3176600384785417
saves/ESN_C_loop_09-09-2021_08-26-46.pth,,standard_60,50,yes,test,1.2517076484120673
saves/ESN_A_2_esn_09-09-2021_08-26-48.pth,saves/ESN_B_2_esn_09-09-2021_08-26-48.pth,double_30,50,no,test,1.0176153795816743
saves/ESN_A_2_esnF_09-09-2021_08-26-51.pth,saves/ESN_B_2_esnF_09-09-2021_08-26-51.pth,double_30,50,yes,test,0.49308475815445596
09-09-2021_08-17-41,,mega_ABA,50,yes,test,0.12237175570421842
saves/ESN_C_09-09-2021_08-26-42.pth,,standard_30,50,no,test,1.607545823915947
saves/ESN_C_loop_09-09-2021_08-26-43.pth,,standard_30,50,yes,test,1.3601829938612884
saves/ESN_C_09-09-2021_08-26-44.pth,,standard_60,50,no,test,1.8059567387077071
saves/ESN_C_loop_09-09-2021_08-26-46.pth,,standard_60,50,yes,test,1.5363283339407472
saves/ESN_A_2_esn_09-09-2021_08-26-48.pth,saves/ESN_B_2_esn_09-09-2021_08-26-48.pth,double_30,50,no,test,1.463866577026353
saves/ESN_A_2_esnF_09-09-2021_08-26-51.pth,saves/ESN_B_2_esnF_09-09-2021_08-26-51.pth,double_30,50,yes,test,0.5825139222778768
09-09-2021_08-17-41,,mega_ABA,50,yes,test,0.19168046446795037
saves/ESN_C_09-09-2021_08-26-42.pth,,standard_30,50,no,test,1.2490443232109123
saves/ESN_C_loop_09-09-2021_08-26-43.pth,,standard_30,50,yes,test,1.0960132736285741
saves/ESN_C_09-09-2021_08-26-44.pth,,standard_60,50,no,test,1.4310469779986108
saves/ESN_C_loop_09-09-2021_08-26-46.pth,,standard_60,50,yes,test,1.2532706260195008
saves/ESN_A_2_esn_09-09-2021_08-26-48.pth,saves/ESN_B_2_esn_09-09-2021_08-26-48.pth,double_30,50,no,test,1.1558240990358444
saves/ESN_A_2_esnF_09-09-2021_08-26-51.pth,saves/ESN_B_2_esnF_09-09-2021_08-26-51.pth,double_30,50,yes,test,0.4818750988968619
09-09-2021_08-17-41,,mega_ABA,50,yes,test,0.20690481376111378
saves/ESN_C_09-09-2021_08-26-42.pth,,standard_30,50,no,test,0.8236286748506254
saves/ESN_C_loop_09-09-2021_08-26-43.pth,,standard_30,50,yes,test,0.7715776374468065
saves/ESN_C_09-09-2021_08-26-44.pth,,standard_60,50,no,test,0.996489939949518
